Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Вест Хэм,2017-12-23 20:00:00,19,2077.5331177728935,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,4.0,1.5,1.5118578920369088,1.5,23.0,63.0,42.375,13.773032657023238,43.5,5.0,19.0,9.5,4.750939756661683,7.5,0.0,7.0,4.0,2.32992949004287,4.0,1.0,6.0,3.625,1.5059406173077154,3.5,0.0,8.0,1.875,2.5877458475338284,1.0,7.0,17.0,11.875,2.850438562747845,12.0,1.0,9.0,4.5,2.6726124191242437,4.5,0.0,4.0,2.5,1.6035674514745464,3.0,0.0,6.0,2.375,2.1339098923270936,1.5,6.0,13.0,9.125,2.100170061141308,9.0,221.0,508.0,367.5,90.8263649576959,376.0,7.0,20.0,13.75,5.035587637718447,14.0,0.0,120.0,82.625,36.1502321668103,89.0,0.0,77.0,46.625,24.465354512628085,47.5,1.0,6.0,2.25,1.8322507626258087,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.2373052495143,2021.2769709082615,1901.2061265699037,110.88254691924575,1907.3504527830078
Вест Хэм,2017-12-26 20:00:00,20,1983.7017313363076,0.0,3.0,1.375,1.1877349391654208,1.0,0.0,4.0,1.625,1.5979898086569353,1.5,23.0,63.0,42.75,13.771087725479681,45.0,5.0,19.0,9.5,4.750939756661683,7.5,0.0,7.0,3.875,2.2320714274285347,4.0,1.0,6.0,3.5,1.5118578920369088,3.0,0.0,8.0,2.125,2.4748737341529163,1.5,7.0,17.0,11.75,2.815771906346718,12.0,1.0,9.0,4.875,2.295181287579947,4.5,0.0,4.0,2.375,1.5979898086569353,2.5,0.0,7.0,2.625,2.559994419636775,1.5,6.0,14.0,9.625,2.7222627143085005,9.0,221.0,508.0,354.875,87.2098249707484,352.0,8.0,21.0,15.5,4.780914437337574,16.0,78.0,120.0,92.75,14.655569394797128,89.0,35.0,77.0,54.125,15.788218935106554,56.0,1.0,6.0,2.25,1.8322507626258087,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.2373052495143,2077.5331177728935,1910.363007778574,122.97570572301882,1907.3504527830078
Вест Хэм,2018-01-03 00:45:00,21,2062.3351572059764,0.0,3.0,1.5,1.1952286093343936,1.5,0.0,4.0,1.625,1.5979898086569353,1.5,23.0,63.0,43.25,14.099138778156426,45.0,5.0,19.0,10.125,4.85320218294802,8.5,0.0,7.0,4.0,2.2677868380553634,4.5,1.0,6.0,3.75,1.5811388300841898,3.5,0.0,8.0,2.375,2.445841952609133,2.0,7.0,17.0,11.75,2.815771906346718,12.0,1.0,9.0,4.625,2.38671920665766,4.0,1.0,4.0,2.5,1.4142135623730951,2.5,0.0,7.0,2.75,2.49284690951645,2.0,6.0,14.0,10.0,2.8284271247461903,9.5,221.0,508.0,363.125,92.96610365381261,352.0,8.0,21.0,15.375,4.779046527738113,15.5,78.0,137.0,98.75,21.245167517747248,94.0,35.0,87.0,55.375,18.086597247685923,56.0,1.0,6.0,2.5,1.7728105208558367,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.2373052495143,2077.5331177728935,1905.66610283208,118.7803153568171,1907.3504527830078
Вест Хэм,2018-01-05 01:00:00,22,2140.8641689578258,0.0,3.0,1.625,1.0606601717798212,1.5,0.0,3.0,1.25,1.2817398889233114,1.0,23.0,63.0,39.875,13.84028798214009,37.5,3.0,19.0,9.625,5.3967582862307255,8.5,0.0,7.0,3.75,2.49284690951645,4.5,1.0,6.0,3.625,1.685018016012207,3.5,0.0,8.0,2.25,2.5495097567963922,2.0,7.0,13.0,11.25,1.9820624179302297,12.0,1.0,9.0,4.0,2.6186146828319083,4.0,1.0,4.0,2.75,1.2817398889233114,3.0,0.0,7.0,3.5,2.7774602993176543,2.5,6.0,14.0,10.0,2.8284271247461903,9.5,221.0,447.0,334.875,75.31540821296605,317.5,8.0,21.0,16.0,4.59813626840888,16.5,66.0,137.0,93.75,23.843238035132728,85.0,19.0,87.0,50.875,22.203201184899957,48.5,1.0,6.0,2.625,1.685018016012207,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.2373052495143,2077.5331177728935,1925.8463376321724,130.94481986720277,1948.7546790485435
Вест Хэм,2018-01-13 20:00:00,23,2344.8540995588282,0.0,4.0,2.0,1.3093073414159542,2.0,0.0,3.0,1.125,1.246423454758225,1.0,29.0,63.0,41.375,12.316510405607126,39.5,3.0,19.0,9.75,5.338539126015656,9.0,0.0,7.0,4.0,2.6186146828319083,5.0,1.0,6.0,3.375,1.9226098333849673,3.5,0.0,8.0,2.375,2.445841952609133,2.0,7.0,13.0,11.25,1.9820624179302297,12.0,1.0,9.0,3.875,2.6423744732991303,3.5,1.0,5.0,2.875,1.4577379737113252,3.0,0.0,7.0,2.875,2.6958963523950885,2.0,6.0,14.0,10.25,2.6049403612586386,9.5,282.0,447.0,345.5,61.72519744804386,319.5,8.0,21.0,15.625,4.34042460069124,16.5,66.0,137.0,92.875,24.61960600822036,85.0,19.0,87.0,52.125,21.780971380673414,53.5,1.0,6.0,2.5,1.7728105208558367,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.2373052495143,2140.8641689578258,1954.2284054068032,151.02943138418487,1993.9754595168856
Вест Хэм,2018-01-20 20:00:00,24,2350.9542722869737,0.0,4.0,2.0,1.3093073414159542,2.0,0.0,3.0,1.25,1.164964745021435,1.0,29.0,63.0,43.375,11.673382420826329,45.0,3.0,19.0,10.625,5.0124844139408555,11.0,0.0,7.0,4.25,2.49284690951645,5.0,1.0,6.0,4.0,1.8516401995451028,4.5,0.0,8.0,2.375,2.445841952609133,2.0,7.0,13.0,11.25,1.9820624179302297,12.0,1.0,9.0,4.125,2.748376143938713,3.5,1.0,5.0,3.125,1.6420805617960927,3.5,0.0,7.0,2.875,2.6958963523950885,2.0,6.0,14.0,10.0,2.7255405754769875,9.0,282.0,447.0,356.25,60.13734280794255,352.0,8.0,21.0,14.875,3.9798600118956085,15.5,66.0,139.0,99.125,29.381420271029395,90.0,19.0,87.0,58.375,23.28664546779671,58.5,1.0,4.0,2.125,1.1259916264596033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.3815111798156,2344.8540995588282,2033.5555046954676,170.03516045343173,2033.29217245172
Вест Хэм,2018-01-31 00:45:00,25,2280.3993736278308,1.0,4.0,2.125,1.1259916264596033,2.0,0.0,3.0,1.375,1.0606601717798212,1.0,29.0,63.0,44.625,10.51444584505391,45.0,3.0,19.0,10.875,4.793969425970806,11.0,1.0,7.0,4.625,1.9226098333849673,5.0,1.0,6.0,4.0,1.8516401995451028,4.5,0.0,8.0,2.25,2.49284690951645,1.5,7.0,14.0,11.75,2.1213203435596424,12.0,1.0,9.0,4.625,2.445841952609133,4.5,1.0,5.0,2.875,1.6420805617960927,2.5,0.0,7.0,2.75,2.712405363721075,2.0,6.0,14.0,10.25,2.712405363721075,10.0,282.0,447.0,354.125,62.57895013500946,352.0,8.0,25.0,16.625,4.983902658989812,16.5,66.0,139.0,102.5,28.405230906597872,103.0,19.0,87.0,63.0,22.077784567944573,66.0,1.0,4.0,2.0,1.1952286093343936,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.3815111798156,2350.9542722869737,2094.23415574951,187.24935613183362,2069.9341374894348
Вест Хэм,2018-02-03 20:00:00,26,2328.777475648235,1.0,4.0,1.875,1.1259916264596033,1.5,1.0,3.0,1.75,1.0350983390135313,1.0,29.0,63.0,44.5,10.501700542565203,44.5,3.0,19.0,9.625,5.1530157605591915,9.0,1.0,6.0,3.875,2.03100960115899,4.5,1.0,6.0,3.5,1.7728105208558367,3.5,0.0,8.0,2.25,2.49284690951645,1.5,7.0,14.0,12.0,2.2677868380553634,12.5,1.0,6.0,3.625,1.9955307206712847,3.5,1.0,5.0,3.125,1.4577379737113252,3.0,1.0,7.0,3.0,2.5071326821120348,2.0,6.0,14.0,9.5,2.6726124191242437,9.0,282.0,447.0,354.625,62.74879054042169,354.0,14.0,25.0,17.875,3.563204817496262,17.0,66.0,139.0,98.75,27.73728795064764,94.5,19.0,87.0,57.625,24.65729390783066,58.5,1.0,4.0,2.0,1.1952286093343936,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.7017313363076,2350.9542722869737,2155.6113885555123,149.77186718171083,2109.1986433653597
Вест Хэм,2018-02-10 20:00:00,27,2090.43066021592,1.0,4.0,1.875,1.1259916264596033,1.5,0.0,3.0,1.375,1.0606601717798212,1.0,29.0,53.0,41.125,7.661359446692772,42.0,3.0,13.0,8.25,3.494894235064305,8.0,1.0,6.0,3.625,1.8468119248354136,4.0,1.0,6.0,3.125,1.7268882005337975,2.5,0.0,3.0,1.5,0.9258200997725514,1.5,7.0,14.0,11.625,2.669269563007828,12.5,1.0,8.0,3.875,2.416461403433896,3.5,1.0,5.0,3.0,1.4142135623730951,3.0,1.0,7.0,3.375,2.38671920665766,2.0,6.0,14.0,9.75,2.712405363721075,10.0,244.0,447.0,332.25,66.67565415609252,319.5,14.0,25.0,18.375,3.543101950067402,17.5,66.0,139.0,95.25,29.416953323842748,85.5,19.0,87.0,55.5,25.439002675868743,55.0,1.0,4.0,2.0,1.1952286093343936,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.7017313363076,2350.9542722869737,2196.177424549359,146.83928875477233,2210.6317712928285
Вест Хэм,2018-02-24 20:00:00,28,2159.5631310891577,1.0,4.0,1.625,1.0606601717798212,1.0,0.0,4.0,1.5,1.3093073414159542,1.0,29.0,53.0,39.625,8.175529690135416,38.0,3.0,13.0,7.875,3.440826312717007,8.0,1.0,6.0,3.5,1.7728105208558367,4.0,1.0,6.0,3.0,1.7728105208558367,2.0,0.0,3.0,1.375,0.9161253813129043,1.0,7.0,14.0,11.125,2.948970764763288,12.5,1.0,8.0,3.625,2.5035688811888406,3.0,1.0,5.0,3.0,1.4142135623730951,3.0,1.0,8.0,3.5,2.6186146828319083,2.0,6.0,12.0,8.875,2.2320714274285347,8.5,244.0,447.0,333.0,66.71902705696908,322.5,14.0,25.0,18.0,3.3806170189140663,17.5,66.0,139.0,98.5,29.0516780926679,98.5,19.0,87.0,53.375,25.717906491114597,46.5,1.0,3.0,1.75,0.8864052604279183,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.7017313363076,2350.9542722869737,2197.7896173547374,145.4144571145534,2210.6317712928285
Вест Хэм,2018-03-03 20:00:00,29,2230.614228103983,1.0,4.0,1.5,1.0690449676496976,1.0,0.0,4.0,1.875,1.5526475085202969,1.0,29.0,55.0,39.875,8.659222993845514,38.0,3.0,12.0,7.125,2.748376143938713,7.5,1.0,6.0,3.125,1.7268882005337975,3.5,1.0,6.0,2.5,1.6903085094570331,2.0,0.0,4.0,1.5,1.1952286093343936,1.0,7.0,14.0,10.625,2.9246489410818914,10.5,1.0,8.0,3.875,2.5319388392523003,4.0,2.0,5.0,3.5,1.3093073414159542,3.0,1.0,8.0,3.75,2.5495097567963922,3.0,6.0,14.0,9.125,2.6958963523950885,8.5,244.0,519.0,342.0,86.28192990755034,322.5,14.0,25.0,18.5,3.1622776601683795,18.0,66.0,139.0,92.0,24.698178070456937,87.5,19.0,85.0,46.375,22.70265874926799,41.5,1.0,3.0,1.75,0.8864052604279183,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.3351572059764,2350.9542722869737,2219.7722923238434,119.39088723746016,2219.981252358494
Вест Хэм,2018-03-10 20:00:00,30,2142.5062242033728,0.0,4.0,1.375,1.1877349391654208,1.0,0.0,4.0,2.125,1.5526475085202969,2.0,32.0,55.0,42.875,8.509448530058473,42.5,4.0,13.0,8.375,2.8753881725529062,8.0,1.0,6.0,3.5,1.5118578920369088,4.0,1.0,6.0,3.0,2.0701966780270626,2.0,1.0,4.0,1.875,1.1259916264596033,1.5,7.0,14.0,10.125,2.799872446074234,9.0,1.0,8.0,4.375,2.2638462845343543,5.0,1.0,5.0,3.25,1.5811388300841898,3.0,1.0,8.0,3.0,2.32992949004287,2.0,7.0,14.0,10.0,2.6726124191242437,10.0,244.0,519.0,355.875,84.15366471945406,357.0,11.0,25.0,17.75,4.131758532565592,18.0,71.0,155.0,103.125,30.64281551778725,98.5,29.0,94.0,55.75,25.138189501803257,46.5,1.0,3.0,1.75,0.8864052604279183,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.43066021592,2350.9542722869737,2240.8071761860942,101.11567140937974,2255.506800865907
Вест Хэм,2018-03-31 19:00:00,31,1991.320496690935,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,4.0,2.0,1.6903085094570331,2.0,32.0,55.0,44.5,8.017837257372731,46.0,4.0,13.0,9.0,3.295017884191656,8.0,1.0,5.0,3.375,1.3024701806293193,4.0,1.0,6.0,3.5,2.0,3.0,1.0,4.0,2.125,1.1259916264596033,2.0,8.0,16.0,11.25,3.1509635714446826,10.5,1.0,8.0,4.625,2.1998376563477846,5.0,1.0,5.0,2.75,1.5811388300841898,2.5,0.0,8.0,2.875,2.4748737341529163,2.0,7.0,14.0,10.0,2.6726124191242437,10.0,244.0,519.0,364.75,81.85483666659097,376.0,11.0,25.0,18.0,4.140393356054125,18.5,71.0,155.0,108.0,27.769459071844686,107.0,29.0,94.0,58.625,25.69567779107718,58.0,0.0,3.0,1.625,1.0606601717798212,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.43066021592,2350.9542722869737,2241.012433091788,100.88521656933298,2255.506800865907
Вест Хэм,2018-04-08 20:30:00,32,1973.84328790134,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,4.0,2.0,1.6903085094570331,2.0,32.0,55.0,43.625,8.087689057185266,42.5,4.0,13.0,8.125,3.313931631332013,7.5,1.0,5.0,3.125,1.3562026818605375,3.5,0.0,6.0,2.75,2.052872551885702,2.0,1.0,4.0,2.25,1.164964745021435,2.5,8.0,16.0,10.875,3.226563851175781,9.0,1.0,8.0,4.625,2.1998376563477846,5.0,1.0,5.0,2.375,1.3024701806293193,2.0,0.0,8.0,3.25,2.5495097567963922,3.0,7.0,14.0,10.375,2.559994419636775,11.0,244.0,519.0,367.375,82.9628789623063,376.0,11.0,25.0,18.25,3.9188190640986296,18.5,40.0,155.0,95.625,33.45759576367845,98.5,25.0,94.0,51.125,25.653947064730605,41.5,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.320496690935,2350.9542722869737,2196.8207327333007,123.74196009672114,2195.0886795965703
Вест Хэм,2018-04-17 00:00:00,33,1987.0210343034937,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,4.0,2.0,1.6903085094570331,2.0,32.0,62.0,46.375,10.155048005794951,46.5,4.0,18.0,9.375,4.808846015417836,7.5,1.0,6.0,3.5,1.6903085094570331,4.0,0.0,6.0,2.625,1.9955307206712847,2.0,1.0,9.0,3.25,2.5495097567963922,3.0,8.0,24.0,12.125,5.642631098546644,9.0,1.0,10.0,5.25,2.9154759474226504,5.0,1.0,5.0,2.75,1.5811388300841898,2.5,0.0,8.0,3.75,2.659215781283755,4.0,7.0,15.0,10.875,3.044315545875155,11.0,244.0,519.0,390.0,81.96340646898469,385.0,9.0,20.0,16.25,4.06201920231798,18.0,40.0,155.0,95.5,33.4108622200283,98.0,25.0,99.0,54.25,29.99404702841644,41.5,0.0,3.0,1.5,0.9258200997725514,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.84328790134,2328.777475648235,2149.6818596850967,128.37985761595968,2151.034677646265
Вест Хэм,2018-04-22 17:30:00,34,1958.3230808503395,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,4.0,2.125,1.807721533549109,2.0,32.0,62.0,44.75,11.37352816223457,44.0,5.0,18.0,10.25,4.301162633521313,9.5,2.0,6.0,3.875,1.3562026818605375,4.0,0.0,6.0,2.875,2.03100960115899,2.5,1.0,9.0,3.5,2.390457218668787,3.0,8.0,24.0,11.75,5.599744892148468,9.0,2.0,10.0,5.875,2.356601669474803,5.5,1.0,5.0,2.5,1.6903085094570331,2.0,0.0,8.0,4.0,2.5634797778466227,4.0,7.0,15.0,11.125,2.748376143938713,11.0,244.0,519.0,380.125,88.52511750103147,385.0,9.0,20.0,15.25,4.527692569068709,17.0,40.0,155.0,95.125,33.49813427640411,96.5,25.0,99.0,58.0,28.208408067707147,51.0,0.0,3.0,1.625,0.9161253813129043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.84328790134,2328.777475648235,2113.0095672695547,127.60560573491712,2116.468442209646
Вест Хэм,2018-04-29 18:15:00,35,1959.4800816567924,0.0,3.0,1.125,0.8345229603962802,1.0,0.0,4.0,2.625,1.685018016012207,3.5,25.0,62.0,43.375,13.114196233743906,44.0,4.0,18.0,9.75,4.803272693844122,9.0,1.0,6.0,3.5,1.6903085094570331,4.0,0.0,6.0,2.875,2.03100960115899,2.5,1.0,9.0,3.375,2.5035688811888406,3.0,8.0,24.0,12.25,5.391792704790177,10.0,0.0,10.0,4.875,2.948970764763288,5.0,1.0,5.0,2.625,1.7677669529663689,2.0,0.0,8.0,3.875,2.5877458475338284,4.0,5.0,15.0,10.375,3.50255009141299,10.0,282.0,519.0,384.875,80.86573969947258,385.0,9.0,22.0,15.5,4.869731585445518,17.0,40.0,155.0,94.375,34.17575372771086,96.5,25.0,99.0,56.75,29.319666729737175,51.0,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.3230808503395,2230.614228103983,2066.7027679198177,102.95622909851606,2040.8755784534274
Вест Хэм,2018-05-05 19:00:00,36,1832.4864275674527,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,4.0,2.125,1.807721533549109,2.0,25.0,62.0,45.125,12.287479109123355,47.0,4.0,18.0,10.5,4.780914437337574,12.0,1.0,6.0,3.375,1.685018016012207,3.5,0.0,6.0,3.0,2.0,3.0,1.0,9.0,4.125,2.5877458475338284,3.0,9.0,24.0,12.5,5.209880722517277,10.5,0.0,10.0,5.0,2.8284271247461903,5.0,1.0,5.0,2.625,1.7677669529663689,2.0,0.0,6.0,3.125,2.03100960115899,3.5,5.0,15.0,10.625,3.2923070504261465,10.0,282.0,519.0,387.5,79.49303653240865,385.0,9.0,22.0,15.625,4.955156044825574,17.5,40.0,155.0,92.25,33.80511372981481,88.5,25.0,99.0,59.75,28.937123956211387,63.0,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.3230808503395,2230.614228103983,2050.3339455999267,108.88400157626812,1989.1707654972142
Вест Хэм,2018-05-10 23:45:00,37,2003.2903396390968,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,4.0,1.625,1.7677669529663689,1.0,25.0,62.0,43.75,11.622023428449479,45.0,4.0,18.0,10.75,4.621378891320518,12.0,1.0,6.0,3.375,1.685018016012207,3.5,0.0,6.0,3.625,2.065879266282796,3.5,1.0,9.0,3.75,2.815771906346718,3.0,9.0,24.0,13.125,5.02671434864337,11.5,0.0,10.0,4.5,3.1622776601683795,5.0,1.0,5.0,2.125,1.5526475085202969,1.5,0.0,6.0,3.375,2.2638462845343543,3.5,5.0,15.0,10.375,3.0676887530703447,10.0,282.0,474.0,381.875,69.86811555658684,385.0,9.0,22.0,15.0,4.780914437337574,15.0,40.0,155.0,90.375,34.66961411462699,88.5,25.0,99.0,59.75,28.937123956211387,63.0,0.0,2.0,1.25,0.8864052604279183,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.4864275674527,2230.614228103983,2009.4493576597138,122.55856355040198,1980.432161102417
Вест Хэм,2018-05-13 19:00:00,38,2158.4842080287012,0.0,3.0,1.5,1.0690449676496976,1.0,0.0,4.0,1.375,1.685018016012207,1.0,25.0,62.0,44.25,12.150837713625227,45.0,4.0,18.0,11.0,4.810702354423639,12.0,1.0,6.0,3.375,1.685018016012207,3.5,0.0,6.0,3.5,1.927248223318863,3.5,1.0,9.0,4.125,2.9001231500945415,3.0,9.0,24.0,13.75,4.743416490252569,13.0,0.0,10.0,4.625,3.2043497223082786,5.5,1.0,5.0,2.5,1.6035674514745464,2.0,0.0,6.0,4.0,2.2038926600773587,4.5,5.0,15.0,10.0,2.878491668515698,9.5,282.0,479.0,392.625,77.97057595199432,392.0,9.0,22.0,15.0,4.780914437337574,15.0,40.0,110.0,80.625,22.853180460121017,82.0,25.0,99.0,53.5,25.70158416462745,51.5,0.0,2.0,1.0,0.9258200997725514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.4864275674527,2142.5062242033728,1981.033871601603,84.35361394389001,1980.432161102417
Кристал Пэлас,2017-12-13 01:00:00,17,2013.0260397144498,0.0,2.0,1.25,1.0350983390135313,2.0,0.0,2.0,1.125,0.8345229603962802,1.0,32.0,69.0,50.75,10.620061877678223,51.0,10.0,24.0,14.375,5.040904113917888,12.5,2.0,9.0,5.25,2.49284690951645,4.5,2.0,8.0,5.25,1.9820624179302297,5.5,1.0,8.0,3.875,2.03100960115899,3.5,7.0,25.0,15.125,5.5917669070569405,15.0,4.0,11.0,7.0,2.449489742783178,6.5,0.0,5.0,2.375,1.685018016012207,2.5,0.0,6.0,2.5,1.927248223318863,2.5,7.0,18.0,11.125,3.7961446607992015,9.5,269.0,539.0,406.375,83.25852594693917,407.0,10.0,27.0,17.125,5.383506557731945,17.0,0.0,119.0,84.875,36.12849093365037,96.5,0.0,100.0,62.5,31.802964821358582,67.0,0.0,5.0,1.75,1.4880476182856899,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.5636709898447,2133.8413072866324,1877.9849515761784,143.34617477748975,1870.0397386309478
Кристал Пэлас,2017-12-16 17:30:00,18,2362.2850603272336,0.0,3.0,1.375,1.1877349391654208,2.0,0.0,2.0,0.875,0.8345229603962802,1.0,32.0,69.0,49.125,10.521237026672699,48.0,10.0,24.0,13.625,4.68851179556401,12.0,2.0,8.0,4.875,2.03100960115899,4.5,2.0,8.0,4.75,1.9820624179302297,5.0,1.0,8.0,4.0,2.0,4.0,7.0,25.0,14.75,5.70087712549569,14.5,4.0,9.0,6.125,2.03100960115899,5.5,0.0,5.0,2.0,1.8516401995451028,1.5,1.0,6.0,2.75,1.6690459207925603,2.5,7.0,14.0,10.5,2.7774602993176543,9.5,269.0,539.0,393.125,90.53403069722299,391.0,10.0,27.0,17.625,5.950690236074659,17.0,0.0,119.0,82.5,35.61299923182143,90.5,0.0,100.0,62.125,31.90807107927397,65.5,0.0,5.0,1.875,1.4577379737113252,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.7066774773032,2133.8413072866324,1921.042747666754,121.52831125362054,1922.5667683784604
Кристал Пэлас,2017-12-23 20:00:00,19,2381.2606912666115,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,2.0,0.875,0.8345229603962802,1.0,36.0,69.0,49.625,9.650129532809391,48.0,10.0,24.0,13.875,4.580626906564522,13.0,2.0,8.0,5.125,1.8850918886280925,5.0,2.0,8.0,4.625,1.9955307206712847,4.5,1.0,8.0,4.125,1.9594095320493148,4.0,7.0,25.0,15.25,5.284748946598261,14.5,3.0,9.0,5.375,1.9226098333849673,5.0,0.0,5.0,1.625,1.685018016012207,1.0,1.0,6.0,2.75,1.6690459207925603,2.5,8.0,14.0,11.0,2.390457218668787,10.5,305.0,539.0,401.625,79.76740741502311,391.0,10.0,27.0,17.875,6.057757718118856,17.0,0.0,119.0,85.0,36.11094017053558,96.5,0.0,100.0,64.375,31.318353815523025,71.5,0.0,5.0,2.0,1.5118578920369088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.4051957579793,2362.2850603272336,1996.2400455229954,180.13247795213218,1960.1416419178863
Кристал Пэлас,2017-12-29 01:00:00,20,2366.5921791287237,0.0,3.0,1.5,1.0690449676496976,2.0,0.0,3.0,1.0,1.0690449676496976,1.0,35.0,54.0,45.375,7.029275516418053,46.0,10.0,24.0,13.875,4.580626906564522,13.0,2.0,8.0,4.5,2.0,4.5,2.0,9.0,5.125,2.5319388392523003,5.0,1.0,8.0,4.25,1.9820624179302297,4.0,7.0,18.0,13.375,3.77728171346236,13.5,3.0,7.0,4.875,1.246423454758225,5.0,0.0,5.0,1.625,1.685018016012207,1.0,1.0,6.0,3.125,2.03100960115899,2.5,8.0,14.0,11.375,2.2638462845343543,11.5,305.0,492.0,375.875,59.848469368182556,361.5,10.0,27.0,19.625,6.4572771793867245,19.5,81.0,119.0,97.25,11.157956802210698,98.5,49.0,100.0,71.375,18.515919791203615,71.5,0.0,5.0,1.875,1.5526475085202969,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.6049020011599,2381.2606912666115,2068.8469824615745,205.23486136123242,1990.3251810270185
