Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Норвич,2016-01-14 00:45:00,21,2097.070735430015,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,3.0,1.375,1.1877349391654208,1.0,30.0,49.0,40.25,6.22781777878209,40.5,5.0,11.0,7.75,2.1213203435596424,7.5,1.0,4.0,2.25,1.2817398889233114,2.0,2.0,7.0,4.375,1.8468119248354136,4.0,0.0,2.0,1.125,0.8345229603962802,1.0,6.0,21.0,10.0,5.291502622129181,8.0,0.0,5.0,2.875,1.6420805617960927,3.0,1.0,8.0,2.875,2.4748737341529163,2.0,1.0,7.0,3.0,2.2038926600773587,2.5,8.0,13.0,9.625,1.5979898086569353,9.5,1.0,3.0,1.625,0.7440238091428449,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.5354078976416,2112.9327083128805,1897.1909467669961,130.32052620979525,1854.73637131425
Норвич,2016-01-16 20:00:00,22,2061.371612317179,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,3.0,1.625,1.3024701806293193,1.5,30.0,54.0,42.375,7.6892782496148495,41.0,5.0,11.0,8.125,2.2320714274285347,8.5,1.0,4.0,2.375,1.3024701806293193,2.5,2.0,7.0,4.25,1.9086270308410553,3.5,0.0,4.0,1.5,1.3093073414159542,1.5,6.0,21.0,10.125,5.249149590988185,8.5,0.0,5.0,2.875,1.6420805617960927,3.0,1.0,8.0,3.0,2.5071326821120348,2.0,1.0,7.0,3.375,2.065879266282796,3.5,8.0,13.0,10.25,1.8322507626258087,10.0,1.0,3.0,1.625,0.7440238091428449,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.5354078976416,2112.9327083128805,1920.9153540746415,148.4354255998084,1878.138686307883
Норвич,2016-01-23 17:45:00,23,1936.589361379658,0.0,4.0,1.375,1.3024701806293193,1.0,0.0,5.0,2.0,1.7728105208558367,2.0,30.0,54.0,42.125,7.472568883207817,41.0,5.0,11.0,8.125,2.2320714274285347,8.5,1.0,5.0,2.875,1.4577379737113252,3.0,0.0,7.0,3.875,2.416461403433896,3.5,0.0,4.0,1.375,1.3024701806293193,1.0,6.0,21.0,10.375,5.5533130394644346,8.5,0.0,5.0,3.125,1.4577379737113252,3.0,1.0,8.0,2.5,2.449489742783178,1.5,1.0,7.0,3.0,2.0,2.5,8.0,13.0,10.25,1.8322507626258087,10.0,0.0,2.0,1.25,0.7071067811865476,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.257244673934,2112.9327083128805,1957.2698796270838,141.8108141419029,1999.672980211319
Норвич,2016-02-03 00:45:00,24,1936.571267241398,0.0,4.0,1.25,1.3887301496588271,1.0,0.0,5.0,2.25,1.7525491637693282,3.0,30.0,54.0,42.75,7.573449864965296,43.5,5.0,11.0,8.375,2.326094212561969,9.5,1.0,5.0,3.0,1.3093073414159542,3.0,0.0,7.0,4.0,2.5071326821120348,3.5,0.0,4.0,1.375,1.3024701806293193,1.0,6.0,21.0,10.5,5.503245795502349,9.0,0.0,6.0,3.25,1.6690459207925603,3.0,1.0,8.0,3.0,2.5071326821120348,2.0,1.0,7.0,3.125,1.9594095320493148,3.0,8.0,13.0,10.125,1.9594095320493148,10.0,0.0,2.0,1.375,0.7440238091428449,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.257244673934,2112.9327083128805,1974.068891592085,128.11527335144723,1999.672980211319
Норвич,2016-02-06 20:00:00,25,1881.4054266088583,0.0,4.0,1.0,1.4142135623730951,0.5,0.0,5.0,2.375,1.685018016012207,3.0,36.0,54.0,45.375,5.9985117201805025,46.5,5.0,11.0,9.0,2.2677868380553634,10.0,1.0,5.0,2.875,1.246423454758225,3.0,0.0,7.0,4.25,2.3754698783308417,4.0,0.0,4.0,1.875,1.4577379737113252,1.5,6.0,21.0,11.125,5.19443383412888,9.0,3.0,11.0,4.625,2.774243783705493,3.5,1.0,8.0,3.5,2.449489742783178,3.0,1.0,7.0,3.125,1.9594095320493148,3.0,8.0,13.0,10.25,1.9820624179302297,10.0,0.0,2.0,1.375,0.7440238091428449,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.257244673934,2112.9327083128805,1991.017361222213,109.57331561197947,1999.672980211319
Норвич,2016-02-13 20:00:00,26,1754.0050701430857,0.0,4.0,1.25,1.3887301496588271,1.0,0.0,5.0,2.25,1.6690459207925603,2.5,36.0,54.0,46.375,5.629958132298016,47.5,5.0,13.0,9.25,2.6049403612586386,10.0,1.0,5.0,2.875,1.246423454758225,3.0,0.0,7.0,4.25,2.3754698783308417,4.0,0.0,4.0,2.125,1.4577379737113252,2.0,6.0,21.0,12.625,5.5533130394644346,10.0,3.0,11.0,4.5,2.8284271247461903,3.0,1.0,5.0,2.875,1.6420805617960927,2.5,1.0,4.0,2.75,1.2817398889233114,3.0,8.0,16.0,10.625,2.7222627143085005,10.0,0.0,2.0,1.375,0.7440238091428449,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.4054266088583,2112.9327083128805,2003.1608839640783,86.29640757080391,1999.672980211319
Норвич,2016-02-27 20:00:00,27,1866.610991669435,0.0,4.0,1.0,1.4142135623730951,0.5,0.0,5.0,2.375,1.5059406173077154,2.5,36.0,54.0,45.5,5.879747322073336,46.5,5.0,13.0,9.25,2.6049403612586386,10.0,1.0,5.0,2.5,1.3093073414159542,2.5,0.0,7.0,4.375,2.38671920665766,4.5,0.0,4.0,2.375,1.407885953173359,2.5,6.0,19.0,11.25,4.432026302139591,9.5,3.0,11.0,4.625,2.774243783705493,3.5,1.0,5.0,3.125,1.6420805617960927,3.5,1.0,4.0,2.625,1.3024701806293193,2.5,8.0,16.0,10.75,2.712405363721075,10.5,0.0,2.0,1.375,0.7440238091428449,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,2112.9327083128805,1966.753286048649,120.61223305264033,1945.3347341678875
Норвич,2016-03-02 00:45:00,28,1778.802511149289,0.0,4.0,1.0,1.4142135623730951,0.5,1.0,5.0,2.625,1.1877349391654208,2.5,36.0,54.0,46.25,5.599744892148468,47.0,5.0,13.0,9.625,2.9246489410818914,10.0,1.0,5.0,2.625,1.1877349391654208,2.5,0.0,7.0,4.375,2.38671920665766,4.5,0.0,4.0,2.625,1.5059406173077154,3.0,6.0,19.0,11.0,4.6291004988627575,9.5,3.0,11.0,4.625,2.774243783705493,3.5,1.0,5.0,3.25,1.5811388300841898,3.5,0.0,4.0,2.125,1.4577379737113252,2.0,8.0,17.0,11.75,3.370036032024414,11.0,0.0,3.0,1.625,0.9161253813129043,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,2112.9327083128805,1955.8196466378138,125.77910865748696,1936.580314310528
Норвич,2016-03-05 20:00:00,29,1812.5907234445754,0.0,4.0,0.875,1.4577379737113252,0.0,1.0,5.0,2.375,1.3024701806293193,2.0,41.0,54.0,47.25,3.9910614413425693,47.0,6.0,13.0,10.0,2.390457218668787,10.0,1.0,5.0,2.75,1.164964745021435,3.0,0.0,7.0,4.375,2.38671920665766,4.5,1.0,4.0,2.875,1.1259916264596033,3.0,7.0,19.0,12.375,4.565006649971686,10.5,0.0,11.0,4.25,3.1959796173138706,3.5,1.0,5.0,3.5,1.3093073414159542,3.5,0.0,4.0,2.25,1.3887301496588271,2.0,8.0,17.0,12.625,3.1594529363709247,12.0,0.0,5.0,2.125,1.4577379737113252,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,2097.070735430015,1914.0533719923649,121.56001912534522,1908.988346925128
Норвич,2016-03-12 17:45:00,30,1814.1455501612272,0.0,4.0,0.875,1.4577379737113252,0.0,0.0,5.0,2.0,1.5118578920369088,2.0,34.0,51.0,44.75,5.230405611149374,46.5,5.0,13.0,9.375,2.9730936268953445,9.5,0.0,5.0,2.375,1.5059406173077154,2.5,0.0,7.0,4.5,2.32992949004287,4.5,1.0,4.0,2.5,1.1952286093343936,2.5,7.0,19.0,12.625,4.405759217854998,11.0,0.0,11.0,4.25,3.1959796173138706,3.5,1.0,5.0,3.25,1.3887301496588271,3.0,0.0,4.0,2.125,1.246423454758225,2.0,8.0,17.0,12.875,3.2705394924123103,13.0,0.0,5.0,2.375,1.407885953173359,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,2061.371612317179,1878.493370494185,100.08644251455762,1874.0082091391466
Норвич,2016-03-19 20:00:00,31,1973.9395776703534,0.0,2.0,0.5,0.7559289460184544,0.0,0.0,3.0,1.375,1.0606601717798212,1.5,34.0,51.0,45.125,5.514591035218685,46.5,5.0,13.0,9.5,2.8284271247461903,9.5,0.0,3.0,1.875,1.1259916264596033,2.0,3.0,7.0,5.0,1.5118578920369088,4.5,1.0,4.0,2.625,1.0606601717798212,2.5,7.0,19.0,12.0,4.035556254807296,11.0,0.0,11.0,4.25,3.1959796173138706,3.5,2.0,5.0,3.375,1.1877349391654208,3.0,0.0,4.0,1.875,1.4577379737113252,2.0,8.0,17.0,13.25,3.058944729337694,14.0,2.0,5.0,2.625,1.0606601717798212,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,1936.589361379658,1847.5901127246907,68.84472357593644,1840.378270915331
Норвич,2016-04-02 19:00:00,32,1841.0594385718305,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,2.0,1.25,0.8864052604279183,1.5,34.0,51.0,44.5,5.68205194324324,45.5,5.0,13.0,9.875,3.090885217631258,10.0,0.0,6.0,2.375,1.8468119248354136,2.5,3.0,7.0,4.875,1.4577379737113252,4.5,1.0,4.0,2.625,1.0606601717798212,2.5,7.0,19.0,12.5,3.854496446637726,11.5,0.0,11.0,4.25,3.1959796173138706,3.5,2.0,5.0,3.25,1.0350983390135313,3.0,0.0,4.0,1.875,1.4577379737113252,2.0,6.0,17.0,13.0,3.585685828003181,14.0,0.0,5.0,2.375,1.407885953173359,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,1973.9395776703534,1852.2588897610276,76.5749986693867,1840.378270915331
Норвич,2016-04-09 19:00:00,33,1859.648578146009,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,2.0,1.125,0.8345229603962802,1.0,34.0,50.0,44.0,5.18238775634773,45.5,5.0,13.0,10.125,3.2705394924123103,11.0,0.0,6.0,2.5,1.927248223318863,2.5,3.0,7.0,5.125,1.4577379737113252,5.0,1.0,4.0,2.5,0.9258200997725514,2.5,7.0,19.0,13.125,3.9798600118956085,12.5,0.0,6.0,3.375,1.685018016012207,3.5,2.0,4.0,2.875,0.8345229603962802,3.0,0.0,4.0,2.25,1.5811388300841898,2.5,6.0,17.0,12.875,3.6815175442433286,14.0,0.0,5.0,2.25,1.4880476182856899,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,1973.9395776703534,1840.3199111773317,68.58014079693001,1827.6024943665288
Норвич,2016-04-16 16:45:00,34,1894.8222293617594,0.0,3.0,0.625,1.0606601717798212,0.0,0.0,3.0,1.25,1.0350983390135313,1.0,34.0,64.0,46.0,8.783100656536798,45.5,5.0,18.0,10.75,4.234214381508266,11.0,0.0,6.0,2.75,2.1213203435596424,2.5,3.0,7.0,5.0,1.3093073414159542,5.0,1.0,7.0,3.0,1.8516401995451028,2.5,7.0,17.0,12.75,3.453776401067595,12.5,0.0,14.0,4.75,4.0970372570571385,4.0,2.0,4.0,2.875,0.8345229603962802,3.0,0.0,4.0,1.75,1.5811388300841898,2.0,6.0,17.0,11.75,3.955105199973465,12.0,0.0,5.0,2.25,1.4880476182856899,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0050701430857,1973.9395776703534,1837.6003051194755,67.13425537545709,1827.6024943665288
Норвич,2016-04-30 21:30:00,35,1817.5249236263157,0.0,3.0,0.625,1.0606601717798212,0.0,0.0,3.0,1.25,1.0350983390135313,1.0,31.0,64.0,44.75,10.194536351819607,45.5,5.0,18.0,11.125,4.189698250300543,12.5,0.0,6.0,3.0,2.0,3.0,3.0,7.0,5.125,1.3562026818605375,5.5,1.0,7.0,3.0,1.8516401995451028,2.5,7.0,17.0,12.875,3.3567628964311944,12.5,0.0,14.0,4.625,4.138236339311712,3.5,2.0,4.0,2.625,0.7440238091428449,2.5,0.0,4.0,1.75,1.5811388300841898,2.0,6.0,17.0,11.25,4.301162633521313,11.5,0.0,5.0,2.0,1.6903085094570331,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.802511149289,1973.9395776703534,1855.20245002181,60.18609115028068,1850.3540083589196
Норвич,2016-05-07 16:45:00,36,1825.504840331334,0.0,3.0,0.5,1.0690449676496976,0.0,0.0,3.0,1.125,0.9910312089651149,1.0,31.0,64.0,43.0,10.928337999374444,42.5,5.0,18.0,10.5,4.242640687119285,10.0,0.0,6.0,3.0,2.0,3.0,3.0,6.0,4.625,1.3024701806293193,4.5,1.0,7.0,2.875,1.807721533549109,2.5,11.0,17.0,13.375,2.559994419636775,12.5,0.0,14.0,4.25,4.334248987508019,3.0,0.0,4.0,2.25,1.164964745021435,2.0,0.0,4.0,1.875,1.4577379737113252,2.0,6.0,15.0,10.5,3.625307868699863,10.5,0.0,5.0,1.75,1.6690459207925603,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.802511149289,1973.9395776703534,1849.06669151642,61.34774403689547,1829.292181099073
Норвич,2016-05-11 23:45:00,37,1815.6856486171926,0.0,4.0,1.0,1.6035674514745464,0.0,0.0,3.0,1.25,1.0350983390135313,1.0,31.0,64.0,44.5,11.868325191750639,44.0,5.0,18.0,11.75,4.832922806867792,12.5,0.0,6.0,3.375,2.2638462845343543,3.5,3.0,6.0,5.0,1.1952286093343936,5.5,1.0,7.0,3.375,2.065879266282796,3.0,11.0,16.0,13.25,2.3754698783308417,12.5,1.0,14.0,4.875,3.9798600118956085,3.5,0.0,5.0,2.5,1.5118578920369088,2.0,0.0,5.0,2.25,1.8322507626258087,2.5,6.0,15.0,9.625,3.2043497223082786,9.0,0.0,3.0,1.375,1.0606601717798212,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.5907234445754,1973.9395776703534,1854.9044826641757,55.66518177414475,1833.2821394515822
Норвич,2016-05-15 19:00:00,38,2012.0429560710481,0.0,4.0,1.0,1.6035674514745464,0.0,0.0,3.0,1.625,1.0606601717798212,1.5,31.0,64.0,47.0,11.439280696667202,48.5,7.0,18.0,12.375,4.103569874424672,12.5,1.0,6.0,3.625,1.9226098333849673,3.5,3.0,6.0,5.25,1.164964745021435,6.0,2.0,7.0,3.5,1.927248223318863,3.0,8.0,16.0,12.875,2.948970764763288,12.5,1.0,14.0,5.875,4.421942042651783,4.5,0.0,5.0,2.375,1.5979898086569353,2.0,0.0,5.0,2.5,2.0701966780270626,2.5,6.0,13.0,9.125,2.4748737341529163,9.0,0.0,2.0,1.0,0.9258200997725514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.1455501612272,1973.9395776703534,1855.2913483107527,55.338894405449615,1833.2821394515822
Сандерленд,2015-12-19 20:00:00,17,2168.9721546303467,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,6.0,1.75,2.1213203435596424,1.0,27.0,48.0,36.625,7.501190381723233,34.0,9.0,18.0,12.5,3.4641016151377544,11.0,2.0,9.0,4.0,2.2038926600773587,3.0,1.0,11.0,5.625,2.9246489410818914,6.0,1.0,6.0,2.875,2.100170061141308,2.0,8.0,18.0,12.375,3.3354160160315836,12.0,1.0,9.0,3.5,3.1622776601683795,2.0,0.0,3.0,1.75,1.2817398889233114,2.0,3.0,8.0,4.625,2.065879266282796,3.5,4.0,12.0,8.875,3.313931631332013,10.5,0.0,3.0,1.375,1.1877349391654208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.0645303249105,2204.1387776949146,1927.5266408767704,170.07508406042112,1891.4031940498503
Сандерленд,2015-12-26 20:00:00,18,2128.126542610786,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,6.0,2.25,2.1213203435596424,2.0,27.0,48.0,36.0,7.483314773547883,33.5,9.0,18.0,12.75,3.24037034920393,11.0,2.0,9.0,4.0,2.2038926600773587,3.0,3.0,11.0,6.5,2.32992949004287,6.0,0.0,6.0,2.25,2.1213203435596424,1.5,8.0,18.0,12.625,3.2923070504261465,12.5,1.0,9.0,3.5,3.1622776601683795,2.0,0.0,3.0,1.875,1.1259916264596033,2.0,3.0,7.0,4.25,1.5811388300841898,3.5,4.0,12.0,8.75,3.1959796173138706,10.5,0.0,3.0,1.5,1.0690449676496976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.0645303249105,2204.1387776949146,1973.890738624294,180.00629576975763,1930.2628079236958
Сандерленд,2015-12-31 00:45:00,19,1902.2540359987693,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,4.0,1.625,1.5059406173077154,1.0,27.0,48.0,37.25,7.55456342692472,34.5,8.0,18.0,11.625,3.113908889391045,11.0,2.0,5.0,3.25,0.8864052604279183,3.0,3.0,11.0,6.5,2.32992949004287,6.0,0.0,6.0,1.875,1.807721533549109,1.5,8.0,18.0,13.5,3.116774889895918,13.0,1.0,9.0,4.125,3.090885217631258,2.5,0.0,3.0,1.75,1.164964745021435,1.5,3.0,7.0,4.5,1.5118578920369088,4.5,4.0,12.0,9.125,2.850438562747845,10.5,0.0,3.0,1.375,1.0606601717798212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.9890718933787,2204.1387776949146,2029.0234901600284,143.43655279599915,2039.3842784520948
Сандерленд,2016-01-02 20:00:00,20,1833.7225585467297,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,4.0,1.625,1.5059406173077154,1.0,27.0,48.0,38.5,7.946247991527646,38.0,8.0,18.0,12.125,2.948970764763288,11.0,2.0,6.0,3.625,1.3024701806293193,3.0,3.0,11.0,6.375,2.445841952609133,6.0,0.0,6.0,2.125,1.807721533549109,2.0,8.0,18.0,13.375,3.020761493398643,13.0,1.0,9.0,4.125,3.090885217631258,2.5,0.0,3.0,1.75,1.164964745021435,1.5,2.0,7.0,4.375,1.685018016012207,4.5,4.0,12.0,8.875,2.850438562747845,9.5,0.0,3.0,1.625,1.1877349391654208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.9890718933787,2204.1387776949146,2022.9749928731992,148.15651807650642,2019.0050720823872
Сандерленд,2016-01-14 00:45:00,21,1990.7567853946275,0.0,4.0,1.5,1.4142135623730951,1.0,0.0,4.0,1.875,1.3562026818605375,1.5,27.0,49.0,40.5,8.366600265340756,43.5,7.0,18.0,11.625,3.4615231989895516,11.0,2.0,6.0,3.875,1.3562026818605375,3.5,2.0,11.0,5.875,2.9001231500945415,6.0,0.0,6.0,1.875,1.9594095320493148,1.5,8.0,16.0,12.5,2.449489742783178,12.5,1.0,9.0,4.625,3.020761493398643,4.5,0.0,3.0,1.625,1.0606601717798212,1.5,2.0,6.0,3.875,1.3562026818605375,3.5,4.0,12.0,9.0,2.9760952365713798,9.5,0.0,3.0,1.5,1.0690449676496976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7225585467297,2204.1387776949146,2018.0749643733263,154.3471106584259,2019.0050720823872
Сандерленд,2016-01-16 17:45:00,22,1989.8056953512348,0.0,4.0,1.375,1.407885953173359,1.0,1.0,4.0,2.375,1.3024701806293193,2.5,27.0,49.0,38.5,8.228869042236953,38.0,5.0,14.0,10.0,3.070597894314954,11.0,2.0,6.0,3.5,1.4142135623730951,3.0,2.0,11.0,5.25,3.1509635714446826,5.0,0.0,3.0,1.25,1.0350983390135313,1.0,8.0,16.0,12.0,2.7255405754769875,12.0,1.0,8.0,3.875,2.4748737341529163,3.0,1.0,3.0,2.0,0.9258200997725514,2.0,2.0,7.0,4.375,1.685018016012207,4.5,6.0,13.0,10.125,2.4748737341529163,11.0,1.0,3.0,1.75,0.8864052604279183,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7225585467297,2204.1387776949146,2034.1709285609825,141.96179090900205,2059.4416640027066
Сандерленд,2016-01-23 20:00:00,23,1923.6146965799508,0.0,4.0,1.375,1.407885953173359,1.0,1.0,4.0,2.125,1.3562026818605375,1.5,32.0,49.0,40.375,6.823017765517794,42.0,5.0,14.0,9.875,3.044315545875155,10.5,2.0,6.0,3.625,1.5059406173077154,3.0,1.0,11.0,4.625,3.4615231989895516,3.5,0.0,4.0,1.625,1.407885953173359,1.5,9.0,16.0,12.125,2.5319388392523003,12.0,1.0,8.0,4.0,2.390457218668787,3.0,1.0,3.0,2.125,0.8345229603962802,2.0,2.0,7.0,4.5,1.6035674514745464,4.5,5.0,13.0,9.375,3.020761493398643,9.5,1.0,3.0,1.75,0.8864052604279183,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7225585467297,2204.1387776949146,2044.1611902856382,134.58642585726588,2059.4416640027066
Сандерленд,2016-02-03 00:45:00,24,2036.6991172871649,0.0,4.0,1.375,1.407885953173359,1.0,1.0,4.0,2.125,1.3562026818605375,1.5,32.0,49.0,40.625,7.130167299179292,42.0,5.0,13.0,9.5,2.6186146828319083,10.5,2.0,6.0,3.625,1.5059406173077154,3.0,1.0,8.0,3.875,2.356601669474803,3.5,0.0,4.0,2.0,1.6035674514745464,2.0,9.0,17.0,12.75,3.058944729337694,12.5,1.0,8.0,4.0,2.390457218668787,3.0,1.0,4.0,2.25,1.0350983390135313,2.0,1.0,7.0,3.875,1.8850918886280925,4.0,5.0,13.0,9.375,3.020761493398643,9.5,1.0,3.0,1.75,0.8864052604279183,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7225585467297,2204.1387776949146,2017.67390585092,134.89055955172014,1990.2812403729313
Сандерленд,2016-02-06 20:00:00,25,2083.7506110310683,0.0,4.0,1.5,1.4142135623730951,1.0,1.0,4.0,2.0,1.3093073414159542,1.5,28.0,49.0,40.125,7.918107638282557,42.0,5.0,13.0,9.0,2.6726124191242437,9.0,2.0,6.0,3.5,1.6035674514745464,3.0,1.0,8.0,3.625,2.1998376563477846,3.5,0.0,4.0,1.875,1.6420805617960927,1.5,7.0,17.0,12.125,3.6815175442433286,12.0,1.0,8.0,4.0,2.390457218668787,3.0,1.0,4.0,2.125,0.9910312089651149,2.0,1.0,7.0,3.75,1.9086270308410553,3.5,5.0,13.0,9.375,3.020761493398643,9.5,1.0,3.0,1.5,0.7559289460184544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7225585467297,2168.9721546303467,1996.7439482999512,113.04648010375881,1990.2812403729313
Сандерленд,2016-02-13 17:45:00,26,2136.003956184242,0.0,4.0,1.625,1.407885953173359,1.5,1.0,4.0,1.625,1.0606601717798212,1.0,28.0,49.0,40.125,7.918107638282557,42.0,5.0,20.0,10.125,4.733995594179856,9.0,2.0,6.0,3.625,1.5979898086569353,3.5,1.0,10.0,3.875,2.799872446074234,3.5,0.0,6.0,2.625,1.9955307206712847,2.5,7.0,21.0,13.125,4.85320218294802,13.0,2.0,8.0,4.625,2.1339098923270936,4.5,1.0,4.0,2.25,0.8864052604279183,2.0,1.0,7.0,3.75,1.9086270308410553,3.5,5.0,13.0,8.875,3.044315545875155,8.0,1.0,3.0,1.625,0.7440238091428449,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7225585467297,2128.126542610786,1986.0912553500411,97.43592181097965,1990.2812403729313
Сандерленд,2016-02-27 17:45:00,27,2111.1600403442626,0.0,4.0,1.625,1.407885953173359,1.5,1.0,4.0,1.625,1.0606601717798212,1.0,28.0,49.0,40.75,8.276472678623424,43.5,5.0,20.0,10.75,4.743416490252569,10.5,2.0,6.0,3.75,1.5811388300841898,4.0,1.0,10.0,4.25,2.866057521105554,4.0,0.0,6.0,2.75,1.9820624179302297,3.0,7.0,21.0,12.5,4.750939756661683,11.0,2.0,8.0,4.625,2.1339098923270936,4.5,2.0,4.0,2.375,0.7440238091428449,2.0,1.0,7.0,3.375,1.9226098333849673,3.0,5.0,13.0,9.0,3.0237157840738176,8.5,0.0,3.0,1.5,0.9258200997725514,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7225585467297,2136.003956184242,1987.0759320467232,99.1019319061178,1990.2812403729313
